IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.114.250,2086,2086,false,NRT,Asia Pacific,Tokyo,131,1.33
131.186.63.35,2052,2052,false,NRT,Asia Pacific,Tokyo,90,1.32
138.2.9.66,8080,8080,false,NRT,Asia Pacific,Tokyo,131,1.32
138.2.6.252,2087,2087,true,NRT,Asia Pacific,Tokyo,104,1.31
141.147.170.160,2095,2095,false,NRT,Asia Pacific,Tokyo,89,1.31
168.138.212.175,8880,8880,false,NRT,Asia Pacific,Tokyo,97,1.31
140.238.54.184,2052,2052,false,NRT,Asia Pacific,Tokyo,124,1.30
165.1.79.60,8443,443,true,SJC,North America,San Jose,383,1.26
150.230.98.39,2095,2095,false,NRT,Asia Pacific,Tokyo,78,1.24
138.2.13.200,2096,2096,true,NRT,Asia Pacific,Tokyo,135,1.24
131.186.47.255,2095,2095,false,NRT,Asia Pacific,Tokyo,88,1.23
140.238.51.89,80,80,false,NRT,Asia Pacific,Tokyo,142,1.23
168.138.206.236,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.20
146.235.234.114,443,443,true,SJC,North America,San Jose,511,1.20
141.147.186.210,2087,2087,true,NRT,Asia Pacific,Tokyo,79,1.18
138.2.6.252,2086,2086,false,NRT,Asia Pacific,Tokyo,80,1.18
131.186.59.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,131,1.17
132.145.121.125,2087,2087,true,NRT,Asia Pacific,Tokyo,111,1.16
132.145.120.115,8443,8443,true,NRT,Asia Pacific,Tokyo,182,1.15
140.238.32.112,80,80,false,NRT,Asia Pacific,Tokyo,146,1.15
168.138.202.145,2086,2086,false,NRT,Asia Pacific,Tokyo,92,1.15
152.67.250.155,443,443,true,SJC,North America,San Jose,349,1.13
132.145.121.125,2052,2052,false,NRT,Asia Pacific,Tokyo,127,1.13
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,182,1.12
168.138.205.38,80,80,false,NRT,Asia Pacific,Tokyo,84,1.12
131.186.59.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,1.11
138.2.6.252,8080,8080,false,NRT,Asia Pacific,Tokyo,81,1.05
138.2.31.68,80,80,false,HKG,Asia Pacific,Hong Kong,184,1.04
150.230.105.228,8880,8880,false,HKG,Asia Pacific,Hong Kong,145,1.03
140.238.32.112,2095,2095,false,NRT,Asia Pacific,Tokyo,143,1.02
141.147.170.160,8080,8080,false,NRT,Asia Pacific,Tokyo,88,0.99
168.138.205.195,2096,2096,true,NRT,Asia Pacific,Tokyo,161,0.98
138.2.14.209,2052,2052,false,NRT,Asia Pacific,Tokyo,88,0.98
168.138.212.74,2086,2086,false,NRT,Asia Pacific,Tokyo,123,0.98
168.138.192.185,8443,8443,true,NRT,Asia Pacific,Tokyo,129,0.96
138.2.6.252,80,80,false,NRT,Asia Pacific,Tokyo,85,0.95
131.186.44.38,8880,8880,false,NRT,Asia Pacific,Tokyo,84,0.95
131.186.38.135,2096,2096,true,NRT,Asia Pacific,Tokyo,175,0.94
131.186.43.107,2086,2086,false,NRT,Asia Pacific,Tokyo,131,0.94
168.138.209.244,8880,8880,false,NRT,Asia Pacific,Tokyo,136,0.94
138.2.6.252,2052,2052,false,NRT,Asia Pacific,Tokyo,137,0.94
168.138.206.109,2096,2096,true,NRT,Asia Pacific,Tokyo,178,0.94
168.138.211.131,2087,2087,true,NRT,Asia Pacific,Tokyo,105,0.91
150.230.105.179,2052,2052,false,NRT,Asia Pacific,Tokyo,134,0.90
146.56.133.140,2096,80,false,NRT,Asia Pacific,Tokyo,67,0.90
131.186.36.248,80,80,false,NRT,Asia Pacific,Tokyo,134,0.89
141.147.170.160,2083,2083,true,NRT,Asia Pacific,Tokyo,78,0.89
150.230.204.21,80,0,false,NRT,Asia Pacific,Tokyo,81,0.89
168.138.212.175,2082,2082,false,NRT,Asia Pacific,Tokyo,126,0.89
150.230.105.179,2087,2087,true,NRT,Asia Pacific,Tokyo,77,0.87
192.9.231.22,443,443,true,SJC,North America,San Jose,379,0.85
150.230.99.173,2053,2053,true,NRT,Asia Pacific,Tokyo,131,0.79
132.145.121.125,80,80,false,NRT,Asia Pacific,Tokyo,81,0.79
132.145.121.242,2052,2052,false,HKG,Asia Pacific,Hong Kong,199,0.76
140.238.33.165,2052,2052,false,NRT,Asia Pacific,Tokyo,124,0.75
140.238.61.78,2086,2086,false,NRT,Asia Pacific,Tokyo,99,0.73
150.230.97.239,2053,2053,true,NRT,Asia Pacific,Tokyo,132,0.73
168.138.202.145,8080,8080,false,NRT,Asia Pacific,Tokyo,134,0.73
168.138.211.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,146,0.73
140.238.44.118,2052,2052,false,NRT,Asia Pacific,Tokyo,87,0.72
132.145.122.95,2095,2095,false,NRT,Asia Pacific,Tokyo,130,0.70
141.147.170.160,8443,8443,true,NRT,Asia Pacific,Tokyo,128,0.69
138.2.75.236,80,0,false,SIN,Asia Pacific,Singapore,28,0.68
140.238.32.112,2053,2053,true,NRT,Asia Pacific,Tokyo,209,0.68
131.186.63.184,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.64
152.70.102.124,2087,2087,true,HKG,Asia Pacific,Hong Kong,176,0.63
140.238.32.112,2086,2086,false,NRT,Asia Pacific,Tokyo,135,0.63
138.3.223.50,8080,8080,false,NRT,Asia Pacific,Tokyo,134,0.62
140.238.48.97,2086,2086,false,NRT,Asia Pacific,Tokyo,84,0.62
192.9.231.75,443,443,true,SJC,North America,San Jose,404,0.61
141.147.170.160,8880,8880,false,NRT,Asia Pacific,Tokyo,128,0.59
131.186.63.127,80,80,false,NRT,Asia Pacific,Tokyo,131,0.58
150.230.105.228,2083,2083,true,HKG,Asia Pacific,Hong Kong,145,0.57
168.138.211.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,276,0.57
132.145.121.125,2053,2053,true,NRT,Asia Pacific,Tokyo,140,0.55
168.138.205.38,2087,2087,true,NRT,Asia Pacific,Tokyo,114,0.54
138.2.6.252,8880,8880,false,NRT,Asia Pacific,Tokyo,138,0.51
146.235.219.98,443,443,true,SJC,North America,San Jose,500,0.50
140.238.61.224,2086,2086,false,NRT,Asia Pacific,Tokyo,131,0.50
131.186.35.189,2087,2087,true,NRT,Asia Pacific,Tokyo,156,0.49
131.186.40.31,2086,2086,false,HKG,Asia Pacific,Hong Kong,136,0.47
138.2.6.252,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.44
168.138.212.40,2095,2095,false,NRT,Asia Pacific,Tokyo,125,0.44
132.145.121.125,8443,8443,true,NRT,Asia Pacific,Tokyo,125,0.43
168.138.197.222,8080,8080,false,NRT,Asia Pacific,Tokyo,138,0.42
131.186.34.11,8443,8443,true,NRT,Asia Pacific,Tokyo,94,0.41
138.2.14.209,2082,2082,false,NRT,Asia Pacific,Tokyo,127,0.39
132.145.120.115,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.37
168.138.209.244,2053,2053,true,NRT,Asia Pacific,Tokyo,143,0.36
138.2.108.118,8080,0,false,SIN,Asia Pacific,Singapore,8,0.36
132.145.121.242,8443,8443,true,HKG,Asia Pacific,Hong Kong,198,0.33
168.138.185.253,2082,0,false,SIN,Asia Pacific,Singapore,2,0.32
138.2.108.118,8880,0,false,SIN,Asia Pacific,Singapore,5,0.31
138.2.108.118,2095,0,false,SIN,Asia Pacific,Singapore,21,0.29
138.2.108.118,2082,0,false,SIN,Asia Pacific,Singapore,17,0.29
132.145.121.125,2083,2083,true,NRT,Asia Pacific,Tokyo,122,0.27
138.2.108.118,2052,0,false,SIN,Asia Pacific,Singapore,17,0.26
138.2.108.118,2086,0,false,SIN,Asia Pacific,Singapore,10,0.21
132.145.112.247,2095,2095,false,NRT,Asia Pacific,Tokyo,84,0.21
131.186.40.31,8080,8080,false,HKG,Asia Pacific,Hong Kong,193,0.20
168.138.185.253,2087,0,true,SIN,Asia Pacific,Singapore,26,0.19
168.138.185.253,2083,0,true,SIN,Asia Pacific,Singapore,24,0.17
146.235.218.129,443,443,true,SJC,North America,San Jose,428,0.17
152.70.102.124,2052,2052,false,HKG,Asia Pacific,Hong Kong,191,0.16
140.83.54.38,443,443,true,KIX,Asia Pacific,Osaka,79,0.15
146.56.46.54,80,0,false,ICN,Asia Pacific,Seoul,71,0.15
150.230.98.140,80,0,false,NRT,Asia Pacific,Tokyo,82,0.15
138.2.108.118,2053,0,true,SIN,Asia Pacific,Singapore,51,0.14
138.2.108.118,2096,0,true,SIN,Asia Pacific,Singapore,8,0.13
138.2.108.118,2083,0,true,SIN,Asia Pacific,Singapore,79,0.12
168.138.185.253,2096,0,true,SIN,Asia Pacific,Singapore,24,0.12
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,126,0.12
143.47.182.76,80,0,false,AMS,Europe,Amsterdam,183,0.11
152.70.237.47,80,0,false,NRT,Asia Pacific,Tokyo,96,0.08
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,184,0.08
150.230.102.122,80,0,false,NRT,Asia Pacific,Tokyo,74,0.08
168.138.185.253,80,0,false,SIN,Asia Pacific,Singapore,3,0.07
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,91,0.07
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,74,0.07
138.3.216.181,80,0,false,NRT,Asia Pacific,Tokyo,139,0.07
150.230.217.29,80,0,false,NRT,Asia Pacific,Tokyo,79,0.07
138.2.11.227,80,0,false,NRT,Asia Pacific,Tokyo,78,0.07
140.238.37.162,80,0,false,NRT,Asia Pacific,Tokyo,141,0.07
132.145.117.33,80,0,false,NRT,Asia Pacific,Tokyo,123,0.06
138.2.108.118,80,0,false,SIN,Asia Pacific,Singapore,21,0.06
40.233.85.79,80,0,false,YYZ,North America,Toronto,231,0.06
152.70.102.142,80,0,false,NRT,Asia Pacific,Tokyo,79,0.06
192.18.159.223,80,0,false,YYZ,North America,Toronto,222,0.06
143.47.45.82,80,0,false,MAD,Europe,Madrid,184,0.05
138.2.14.77,80,0,false,NRT,Asia Pacific,Tokyo,88,0.05
138.2.19.154,80,0,false,NRT,Asia Pacific,Tokyo,88,0.05
138.3.222.50,80,0,false,NRT,Asia Pacific,Tokyo,77,0.05
138.2.27.113,80,0,false,NRT,Asia Pacific,Tokyo,136,0.05
132.226.8.9,80,0,false,NRT,Asia Pacific,Tokyo,76,0.05
138.2.35.151,80,0,false,KIX,Asia Pacific,Osaka,79,0.05
138.2.26.80,80,0,false,NRT,Asia Pacific,Tokyo,87,0.05
150.230.105.183,80,0,false,NRT,Asia Pacific,Tokyo,84,0.05
141.148.227.230,80,0,false,AMS,Europe,Amsterdam,170,0.05
138.2.236.73,80,0,false,SJC,North America,San Jose,316,0.05
150.230.108.82,80,0,false,NRT,Asia Pacific,Tokyo,136,0.05
140.238.42.149,2086,0,false,NRT,Asia Pacific,Tokyo,144,0.05
138.2.11.227,2082,0,false,NRT,Asia Pacific,Tokyo,113,0.05
140.238.37.162,2082,0,false,NRT,Asia Pacific,Tokyo,122,0.05
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,86,0.05
138.2.27.113,2095,0,false,NRT,Asia Pacific,Tokyo,127,0.05
138.2.19.154,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
138.3.216.181,2095,0,false,NRT,Asia Pacific,Tokyo,85,0.05
132.226.8.9,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.05
150.230.213.65,2052,0,false,NRT,Asia Pacific,Tokyo,143,0.05
138.2.6.248,80,0,false,NRT,Asia Pacific,Tokyo,150,0.05
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,130,0.05
138.2.6.248,8880,0,false,NRT,Asia Pacific,Tokyo,130,0.05
138.2.11.227,8080,0,false,NRT,Asia Pacific,Tokyo,139,0.05
132.226.8.9,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
140.238.37.162,2086,0,false,NRT,Asia Pacific,Tokyo,136,0.05
138.3.222.50,2052,0,false,NRT,Asia Pacific,Tokyo,138,0.05
150.230.108.82,8080,0,false,NRT,Asia Pacific,Tokyo,88,0.05
150.230.217.29,8880,0,false,NRT,Asia Pacific,Tokyo,142,0.05
138.2.6.248,2052,0,false,NRT,Asia Pacific,Tokyo,79,0.05
138.3.216.181,2082,0,false,NRT,Asia Pacific,Tokyo,135,0.05
138.2.26.80,2095,0,false,NRT,Asia Pacific,Tokyo,129,0.05
132.145.117.33,2082,0,false,NRT,Asia Pacific,Tokyo,130,0.05
150.230.108.82,2052,0,false,NRT,Asia Pacific,Tokyo,130,0.05
152.70.102.142,2082,0,false,NRT,Asia Pacific,Tokyo,84,0.05
152.70.102.142,8080,0,false,NRT,Asia Pacific,Tokyo,125,0.05
138.2.27.113,2086,0,false,NRT,Asia Pacific,Tokyo,84,0.05
140.238.42.149,2082,0,false,NRT,Asia Pacific,Tokyo,125,0.05
138.2.26.80,8880,0,false,NRT,Asia Pacific,Tokyo,139,0.05
138.2.14.77,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.05
138.2.6.248,2095,0,false,NRT,Asia Pacific,Tokyo,125,0.05
150.230.213.65,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.05
138.3.216.181,2086,0,false,NRT,Asia Pacific,Tokyo,131,0.05
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,83,0.05
150.230.105.183,2095,0,false,NRT,Asia Pacific,Tokyo,132,0.05
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,96,0.05
132.226.0.181,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.05
138.2.11.227,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
132.145.117.33,2086,0,false,NRT,Asia Pacific,Tokyo,139,0.04
150.230.213.65,2086,0,false,NRT,Asia Pacific,Tokyo,137,0.04
132.145.117.33,2052,0,false,NRT,Asia Pacific,Tokyo,123,0.04
150.230.217.29,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.04
138.2.6.248,2086,0,false,NRT,Asia Pacific,Tokyo,131,0.04
150.230.213.65,2082,0,false,NRT,Asia Pacific,Tokyo,97,0.04
138.2.14.77,2082,0,false,NRT,Asia Pacific,Tokyo,132,0.04
138.2.6.248,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.04
138.2.11.227,8880,0,false,NRT,Asia Pacific,Tokyo,84,0.04
138.3.222.50,8080,0,false,NRT,Asia Pacific,Tokyo,126,0.04
150.230.108.82,2095,0,false,NRT,Asia Pacific,Tokyo,89,0.04
140.238.37.162,2052,0,false,NRT,Asia Pacific,Tokyo,129,0.04
138.3.222.50,8880,0,false,NRT,Asia Pacific,Tokyo,134,0.04
138.2.11.227,2052,0,false,NRT,Asia Pacific,Tokyo,86,0.04
138.2.11.227,2086,0,false,NRT,Asia Pacific,Tokyo,79,0.04
150.230.105.183,2052,0,false,NRT,Asia Pacific,Tokyo,122,0.04
138.2.19.154,8080,0,false,NRT,Asia Pacific,Tokyo,81,0.04
138.2.27.113,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.04
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,23,0.04
138.2.230.61,80,0,false,SJC,North America,San Jose,274,0.04
138.3.216.181,8880,0,false,NRT,Asia Pacific,Tokyo,83,0.04
129.150.48.166,80,0,false,SIN,Asia Pacific,Singapore,25,0.04
150.230.105.183,2086,0,false,NRT,Asia Pacific,Tokyo,123,0.04
140.238.42.149,2095,0,false,NRT,Asia Pacific,Tokyo,149,0.04
140.238.42.149,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.04
138.2.19.154,2052,0,false,NRT,Asia Pacific,Tokyo,126,0.04
138.3.244.36,80,0,false,FRA,Europe,Frankfurt,168,0.04
152.70.102.142,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.04
152.67.251.79,80,0,false,SJC,North America,San Jose,418,0.03
138.3.222.50,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.03
68.233.110.141,80,0,false,SIN,Asia Pacific,Singapore,44,0.03
138.2.234.238,80,0,false,SJC,North America,San Jose,446,0.03
132.226.8.9,8880,0,false,NRT,Asia Pacific,Tokyo,86,0.03
138.2.14.77,2086,0,false,NRT,Asia Pacific,Tokyo,88,0.03
144.24.87.205,80,0,false,NRT,Asia Pacific,Tokyo,87,0.03
132.145.117.33,8880,0,false,NRT,Asia Pacific,Tokyo,141,0.03
132.226.0.181,2082,0,false,NRT,Asia Pacific,Tokyo,132,0.03
138.3.222.50,2082,0,false,NRT,Asia Pacific,Tokyo,85,0.03
138.2.6.248,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.03
138.2.27.113,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.03
150.230.217.29,2095,0,false,NRT,Asia Pacific,Tokyo,131,0.03
138.2.19.154,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.03
132.226.8.9,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.03
138.2.19.154,2086,0,false,NRT,Asia Pacific,Tokyo,131,0.03
138.2.19.154,8880,0,false,NRT,Asia Pacific,Tokyo,135,0.03
132.226.0.181,8880,0,false,NRT,Asia Pacific,Tokyo,139,0.03
150.230.105.183,8880,0,false,NRT,Asia Pacific,Tokyo,122,0.03
132.226.8.9,2095,0,false,NRT,Asia Pacific,Tokyo,92,0.03
140.238.37.162,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.03
150.230.217.29,2082,0,false,NRT,Asia Pacific,Tokyo,129,0.03
150.230.108.82,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.03
132.145.117.33,8080,0,false,NRT,Asia Pacific,Tokyo,86,0.03
150.230.108.82,2086,0,false,NRT,Asia Pacific,Tokyo,93,0.03
138.3.222.50,2086,0,false,NRT,Asia Pacific,Tokyo,138,0.03
132.226.0.181,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.03
151.145.65.108,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.03
152.70.102.142,2095,0,false,NRT,Asia Pacific,Tokyo,127,0.03
138.3.216.181,8080,0,false,NRT,Asia Pacific,Tokyo,87,0.03
192.9.235.224,80,0,false,SJC,North America,San Jose,409,0.03
138.3.216.181,2052,0,false,NRT,Asia Pacific,Tokyo,89,0.03
132.226.0.181,8080,0,false,NRT,Asia Pacific,Tokyo,134,0.03
150.230.213.65,2095,0,false,NRT,Asia Pacific,Tokyo,124,0.03
138.2.26.80,8080,0,false,NRT,Asia Pacific,Tokyo,88,0.03
140.238.42.149,8880,0,false,NRT,Asia Pacific,Tokyo,123,0.03
132.226.8.9,2086,0,false,NRT,Asia Pacific,Tokyo,89,0.03
152.70.102.142,2052,0,false,NRT,Asia Pacific,Tokyo,123,0.03
150.230.217.29,2086,0,false,NRT,Asia Pacific,Tokyo,130,0.03
150.230.105.183,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.03
130.61.87.219,2083,443,true,FRA,Europe,Frankfurt,169,0.03
140.238.37.162,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.03
138.2.27.113,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.03
132.226.0.181,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.03
138.2.14.77,8080,0,false,NRT,Asia Pacific,Tokyo,132,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,203,0.03
150.230.217.29,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.03
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,166,0.03
150.230.108.82,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.03
138.2.26.80,8443,0,true,NRT,Asia Pacific,Tokyo,93,0.03
150.230.108.82,2083,0,true,NRT,Asia Pacific,Tokyo,93,0.03
132.226.0.181,2083,0,true,NRT,Asia Pacific,Tokyo,84,0.03
138.3.216.181,2096,0,true,NRT,Asia Pacific,Tokyo,85,0.03
140.238.42.149,2096,0,true,NRT,Asia Pacific,Tokyo,224,0.03
130.61.87.219,2082,443,true,FRA,Europe,Frankfurt,188,0.03
138.2.14.77,2096,0,true,NRT,Asia Pacific,Tokyo,172,0.03
132.145.117.33,2083,0,true,NRT,Asia Pacific,Tokyo,118,0.03
138.2.27.113,8443,0,true,NRT,Asia Pacific,Tokyo,99,0.03
139.185.41.192,80,0,false,CDG,Europe,Paris,126,0.03
132.145.117.33,2053,0,true,NRT,Asia Pacific,Tokyo,151,0.03
132.226.0.181,2053,0,true,NRT,Asia Pacific,Tokyo,78,0.03
152.70.102.142,2083,0,true,NRT,Asia Pacific,Tokyo,142,0.02
138.2.154.115,80,0,false,FRA,Europe,Frankfurt,178,0.02
150.230.213.65,2096,0,true,NRT,Asia Pacific,Tokyo,95,0.02
138.2.27.113,2053,0,true,NRT,Asia Pacific,Tokyo,173,0.02
140.238.37.162,2083,0,true,NRT,Asia Pacific,Tokyo,201,0.02
132.226.8.9,2096,0,true,NRT,Asia Pacific,Tokyo,141,0.02
138.3.216.181,8443,0,true,NRT,Asia Pacific,Tokyo,85,0.02
150.230.213.65,2087,0,true,NRT,Asia Pacific,Tokyo,162,0.02
150.230.108.82,2053,0,true,NRT,Asia Pacific,Tokyo,145,0.02
132.226.8.9,8443,0,true,NRT,Asia Pacific,Tokyo,130,0.02
152.70.102.142,2087,0,true,NRT,Asia Pacific,Tokyo,143,0.02
138.2.14.77,8443,0,true,NRT,Asia Pacific,Tokyo,147,0.02
138.2.6.248,2053,0,true,NRT,Asia Pacific,Tokyo,127,0.02
138.2.27.113,2087,0,true,NRT,Asia Pacific,Tokyo,163,0.02
138.3.222.50,2087,0,true,NRT,Asia Pacific,Tokyo,176,0.02
132.226.0.181,8443,0,true,NRT,Asia Pacific,Tokyo,130,0.02
138.2.19.154,2096,0,true,NRT,Asia Pacific,Tokyo,109,0.02
150.230.213.65,2083,0,true,NRT,Asia Pacific,Tokyo,112,0.02
138.2.19.154,2087,0,true,NRT,Asia Pacific,Tokyo,119,0.02
140.238.37.162,2096,0,true,NRT,Asia Pacific,Tokyo,176,0.02
138.2.26.80,2086,0,false,NRT,Asia Pacific,Tokyo,79,0.02
152.70.102.142,2096,0,true,NRT,Asia Pacific,Tokyo,152,0.02
138.2.11.227,8443,0,true,NRT,Asia Pacific,Tokyo,89,0.02
138.2.11.227,2096,0,true,NRT,Asia Pacific,Tokyo,122,0.02
138.3.216.181,2083,0,true,NRT,Asia Pacific,Tokyo,88,0.02
138.3.222.50,2053,0,true,NRT,Asia Pacific,Tokyo,92,0.02
138.2.6.248,2087,0,true,NRT,Asia Pacific,Tokyo,135,0.02
138.2.19.154,2053,0,true,NRT,Asia Pacific,Tokyo,130,0.02
138.2.6.248,8443,0,true,NRT,Asia Pacific,Tokyo,189,0.02
152.70.102.142,2053,0,true,NRT,Asia Pacific,Tokyo,130,0.02
132.226.0.181,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.02
138.3.216.181,2087,0,true,NRT,Asia Pacific,Tokyo,134,0.02
138.2.114.218,80,0,false,NRT,Asia Pacific,Tokyo,71,0.02
138.2.26.80,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.02
132.226.8.9,2053,0,true,NRT,Asia Pacific,Tokyo,84,0.02
150.230.217.29,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.02
138.3.216.181,2053,0,true,NRT,Asia Pacific,Tokyo,91,0.02
129.151.207.149,80,0,false,OSL,Europe,Oslo,188,0.02
158.180.57.165,80,0,false,FRA,Europe,Frankfurt,184,0.02
138.3.222.50,2083,0,true,NRT,Asia Pacific,Tokyo,153,0.02
150.230.105.183,2096,0,true,NRT,Asia Pacific,Tokyo,142,0.02
138.2.14.77,2083,0,true,NRT,Asia Pacific,Tokyo,148,0.02
138.2.26.80,2096,0,true,NRT,Asia Pacific,Tokyo,127,0.02
158.180.52.137,2095,0,false,FRA,Europe,Frankfurt,166,0.02
138.2.19.154,8443,0,true,NRT,Asia Pacific,Tokyo,115,0.02
138.2.26.80,2083,0,true,NRT,Asia Pacific,Tokyo,97,0.02
138.2.6.248,2083,0,true,NRT,Asia Pacific,Tokyo,99,0.02
150.230.217.29,2096,0,true,NRT,Asia Pacific,Tokyo,157,0.02
150.230.108.82,2096,0,true,NRT,Asia Pacific,Tokyo,128,0.02
132.145.117.33,2096,0,true,NRT,Asia Pacific,Tokyo,138,0.02
150.230.217.29,2083,0,true,NRT,Asia Pacific,Tokyo,83,0.02
138.2.27.113,2083,0,true,NRT,Asia Pacific,Tokyo,94,0.02
138.3.222.50,8443,0,true,NRT,Asia Pacific,Tokyo,132,0.02
138.2.14.77,2053,0,true,NRT,Asia Pacific,Tokyo,98,0.02
150.230.105.183,2087,0,true,NRT,Asia Pacific,Tokyo,77,0.02
140.238.37.162,2087,0,true,NRT,Asia Pacific,Tokyo,156,0.02
132.226.0.181,2096,0,true,NRT,Asia Pacific,Tokyo,79,0.02
150.230.105.183,2053,0,true,NRT,Asia Pacific,Tokyo,113,0.02
138.2.14.77,2087,0,true,NRT,Asia Pacific,Tokyo,151,0.02
132.226.8.9,2087,0,true,NRT,Asia Pacific,Tokyo,76,0.02
150.230.213.65,8443,0,true,NRT,Asia Pacific,Tokyo,133,0.02
138.2.11.227,2083,0,true,NRT,Asia Pacific,Tokyo,106,0.02
150.230.108.82,2087,0,true,NRT,Asia Pacific,Tokyo,125,0.02
150.230.108.82,8443,0,true,NRT,Asia Pacific,Tokyo,140,0.02
140.238.37.162,8443,0,true,NRT,Asia Pacific,Tokyo,195,0.02
140.238.42.149,2053,0,true,NRT,Asia Pacific,Tokyo,135,0.02
138.2.6.248,2096,0,true,NRT,Asia Pacific,Tokyo,122,0.02
140.238.37.162,2053,0,true,NRT,Asia Pacific,Tokyo,134,0.02
144.24.163.83,2095,0,false,FRA,Europe,Frankfurt,178,0.02
140.238.42.149,2087,0,true,NRT,Asia Pacific,Tokyo,140,0.02
138.3.222.50,2096,0,true,NRT,Asia Pacific,Tokyo,77,0.02
129.146.175.56,80,0,false,LAX,North America,Los Angeles,207,0.02
150.230.105.183,8443,0,true,NRT,Asia Pacific,Tokyo,135,0.02
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,128,0.02
150.230.213.65,2053,0,true,NRT,Asia Pacific,Tokyo,95,0.01
138.2.229.233,80,0,false,SJC,North America,San Jose,366,0.01
138.2.27.113,2096,0,true,NRT,Asia Pacific,Tokyo,133,0.01
152.70.102.142,8443,0,true,NRT,Asia Pacific,Tokyo,119,0.01
150.230.217.29,2053,0,true,NRT,Asia Pacific,Tokyo,125,0.01
132.226.8.9,2083,0,true,NRT,Asia Pacific,Tokyo,146,0.01
138.2.11.227,2053,0,true,NRT,Asia Pacific,Tokyo,86,0.01
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,131,0.01
150.230.105.183,2083,0,true,NRT,Asia Pacific,Tokyo,83,0.01
168.138.190.109,80,0,false,SIN,Asia Pacific,Singapore,2,0.01
155.248.206.78,2095,0,false,SJC,North America,San Jose,561,0.01
213.35.111.222,80,0,false,SIN,Asia Pacific,Singapore,1,0.01
165.1.71.120,2095,0,false,SJC,North America,San Jose,437,0.01
138.2.229.38,2095,0,false,SJC,North America,San Jose,435,0.01
138.2.26.80,2087,0,true,NRT,Asia Pacific,Tokyo,135,0.01
138.2.230.90,2095,0,false,SJC,North America,San Jose,547,0.01
138.2.181.173,2095,0,false,FRA,Europe,Frankfurt,169,0.01
130.162.232.71,2095,0,false,FRA,Europe,Frankfurt,166,0.01
146.56.134.155,80,0,false,HKG,Asia Pacific,Hong Kong,70,0.01
138.2.11.227,2087,0,true,NRT,Asia Pacific,Tokyo,90,0.01
138.2.112.229,80,0,false,NRT,Asia Pacific,Tokyo,67,0.01
146.235.200.252,80,0,false,SJC,North America,San Jose,475,0.01
